title,url,viewer_url,kogl_type1,parent_docid,mngno,docid,item_title,source_id
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0205",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403294&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403294,True,0014177172,BJCA000154,0049403294,인사동 0205,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0206",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403296&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403296,True,0014177172,BJCA000154,0049403296,인사동 0206,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0207",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889195&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889195,True,0014177172,BJCA000154,0049889195,인사동 0207,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0208",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403297&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403297,True,0014177172,BJCA000154,0049403297,인사동 0208,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0209",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403298&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403298,True,0014177172,BJCA000154,0049403298,인사동 0209,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0210",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889197&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889197,True,0014177172,BJCA000154,0049889197,인사동 0210,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0211",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403299&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403299,True,0014177172,BJCA000154,0049403299,인사동 0211,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0212",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403300&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403300,True,0014177172,BJCA000154,0049403300,인사동 0212,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0213",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889199&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889199,True,0014177172,BJCA000154,0049889199,인사동 0213,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0214",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403301&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403301,True,0014177172,BJCA000154,0049403301,인사동 0214,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0215",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403302&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403302,True,0014177172,BJCA000154,0049403302,인사동 0215,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0216",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889103&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889103,True,0014177172,BJCA000154,0049889103,인사동 0216,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0217",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403303&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403303,True,0014177172,BJCA000154,0049403303,인사동 0217,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0218",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403304&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403304,True,0014177172,BJCA000154,0049403304,인사동 0218,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0219",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889105&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889105,True,0014177172,BJCA000154,0049889105,인사동 0219,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0220",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403305&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403305,True,0014177172,BJCA000154,0049403305,인사동 0220,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0221",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889161&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889161,True,0014177172,BJCA000154,0049889161,인사동 0221,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0222",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403306&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403306,True,0014177172,BJCA000154,0049403306,인사동 0222,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0223",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403307&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403307,True,0014177172,BJCA000154,0049403307,인사동 0223,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0224",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889107&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889107,True,0014177172,BJCA000154,0049889107,인사동 0224,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0225",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403308&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403308,True,0014177172,BJCA000154,0049403308,인사동 0225,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0226",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403309&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403309,True,0014177172,BJCA000154,0049403309,인사동 0226,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0227",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889109&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889109,True,0014177172,BJCA000154,0049889109,인사동 0227,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0228",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403310&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403310,True,0014177172,BJCA000154,0049403310,인사동 0228,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0229",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403311&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403311,True,0014177172,BJCA000154,0049403311,인사동 0229,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0230",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889111&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889111,True,0014177172,BJCA000154,0049889111,인사동 0230,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0231",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889113&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889113,True,0014177172,BJCA000154,0049889113,인사동 0231,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0232",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403312&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403312,True,0014177172,BJCA000154,0049403312,인사동 0232,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0233",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403313&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403313,True,0014177172,BJCA000154,0049403313,인사동 0233,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0234",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889115&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889115,True,0014177172,BJCA000154,0049889115,인사동 0234,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0235",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403314&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403314,True,0014177172,BJCA000154,0049403314,인사동 0235,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0236",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403315&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403315,True,0014177172,BJCA000154,0049403315,인사동 0236,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0237",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889117&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889117,True,0014177172,BJCA000154,0049889117,인사동 0237,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0238",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403316&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403316,True,0014177172,BJCA000154,0049403316,인사동 0238,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0239",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403317&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403317,True,0014177172,BJCA000154,0049403317,인사동 0239,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0240",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889119&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889119,True,0014177172,BJCA000154,0049889119,인사동 0240,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0241",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403318&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403318,True,0014177172,BJCA000154,0049403318,인사동 0241,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0242",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403319&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403319,True,0014177172,BJCA000154,0049403319,인사동 0242,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0243",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889121&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889121,True,0014177172,BJCA000154,0049889121,인사동 0243,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0244",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403320&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403320,True,0014177172,BJCA000154,0049403320,인사동 0244,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0245",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403321&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403321,True,0014177172,BJCA000154,0049403321,인사동 0245,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0246",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889123&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889123,True,0014177172,BJCA000154,0049889123,인사동 0246,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0247",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403322&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403322,True,0014177172,BJCA000154,0049403322,인사동 0247,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0248",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403323&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403323,True,0014177172,BJCA000154,0049403323,인사동 0248,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0249",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889125&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889125,True,0014177172,BJCA000154,0049889125,인사동 0249,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0250",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403324&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403324,True,0014177172,BJCA000154,0049403324,인사동 0250,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0251",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403325&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403325,True,0014177172,BJCA000154,0049403325,인사동 0251,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0252",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889127&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889127,True,0014177172,BJCA000154,0049889127,인사동 0252,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0253",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403326&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403326,True,0014177172,BJCA000154,0049403326,인사동 0253,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0254",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403327&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403327,True,0014177172,BJCA000154,0049403327,인사동 0254,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0255",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403328&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403328,True,0014177172,BJCA000154,0049403328,인사동 0255,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0256",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889129&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889129,True,0014177172,BJCA000154,0049889129,인사동 0256,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0257",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403329&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403329,True,0014177172,BJCA000154,0049403329,인사동 0257,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0258",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403330&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403330,True,0014177172,BJCA000154,0049403330,인사동 0258,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0259",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889131&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889131,True,0014177172,BJCA000154,0049889131,인사동 0259,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0260",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403331&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403331,True,0014177172,BJCA000154,0049403331,인사동 0260,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0261",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403332&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403332,True,0014177172,BJCA000154,0049403332,인사동 0261,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0262",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889163&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889163,True,0014177172,BJCA000154,0049889163,인사동 0262,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0263",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889133&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889133,True,0014177172,BJCA000154,0049889133,인사동 0263,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0264",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403333&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403333,True,0014177172,BJCA000154,0049403333,인사동 0264,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0265",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403334&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403334,True,0014177172,BJCA000154,0049403334,인사동 0265,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0266",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049889135&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889135,True,0014177172,BJCA000154,0049889135,인사동 0266,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0267",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403335&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403335,True,0014177172,BJCA000154,0049403335,인사동 0267,
"경기도 경성부 중부 종로2정목외16정-013[관철동,인사동,관훈동,낙원동,경운동,운니동] - 인사동 0268",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508314&docid=0049403336&mngno=BJCA000154&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049403336,True,0014177172,BJCA000154,0049403336,인사동 0268,
