category,production_year,source_id,label,filename,glb_url,source_page,historical_period,production_method,download_status,asset_license
물품,2020,작선,작선,작선.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/작선.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,전초관인기,전초관인기,전초관인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/전초관인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,정묘기,정묘기,정묘기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/정묘기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,정미기,정미기,정미기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/정미기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,정사기,정사기,정사기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/정사기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,정유기,정유기,정유기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/정유기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,정축기,정축기,정축기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/정축기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,정해기,정해기,정해기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/정해기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,좌문기,좌문기,좌문기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/좌문기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,좌별장인기,좌별장인기,좌별장인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/좌별장인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,좌우초관인기,좌우초관인기,좌우초관인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/좌우초관인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,좌좌초관인기,좌좌초관인기,좌좌초관인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/좌좌초관인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,주렴-낙영2줄,주렴(낙영2줄),주렴-낙영2줄.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/주렴-낙영2줄.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,주렴-낙영3줄,주렴(낙영3줄),주렴-낙영3줄.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/주렴-낙영3줄.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,주작기,주작기,주작기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/주작기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,주작당,주작당,주작당.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/주작당.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,주장,주장,주장.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/주장.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,중고초기,중고초기,중고초기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/중고초기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,중군수기,중군수기,중군수기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/중군수기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,지우산,지우산,지우산.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/지우산.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,천총인기,천총인기,천총인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/천총인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,청개,청개,청개.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청개.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,청룡기,청룡기,청룡기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청룡기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,청룡당,청룡당,청룡당.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청룡당.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,청선,청선,청선.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/청선.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,초롱,초롱,초롱.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/초롱.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,통아-주칠,통아(주칠),통아-주칠.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/통아-주칠.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,통아-흑칠,통아(흑칠),통아-흑칠.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/통아-흑칠.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,파총인기,파총인기,파총인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/파총인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,파총초관수기,파총초관수기,파총초관수기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/파총초관수기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,표골타자,표골타자,표골타자.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/표골타자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,표기,표기,표기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/표기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,필-畢,필(畢),필.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/필.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,한-罕,한(罕),한.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/한.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,현무기,현무기,현무기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/현무기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,현무당,현무당,현무당.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/현무당.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,현학기,현학기,현학기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/현학기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,호패-남색,호패-남색,호패-남색.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/호패-남색.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,호패-자색,호패-자색,호패-자색.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/호패-자색.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,홍개,홍개,홍개.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍개.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,홍문대기,홍문대기,홍문대기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍문대기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,홍신기,홍신기,홍신기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍신기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,홍양산,홍양산,홍양산.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/홍양산.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,화승총,화승총,화승총.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/화승총.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,환도,환도,환도.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/환도.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,황룡기,황룡기,황룡기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황룡기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,황신기,황신기,황신기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/황신기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,후우초관인기,후우초관인기,후우초관인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/후우초관인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,후전대기,후전대기,후전대기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/후전대기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,후좌초관인기,후좌초관인기,후좌초관인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/후좌초관인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,후초관인기,후초관인기,후초관인기.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/후초관인기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,궁-弓,궁(弓),활.glb,https://dh.aks.ac.kr/~hanyang/glb2/반차도/활.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%B0%98%EC%B0%A8%EB%8F%84_%EC%9D%98%EC%9E%A5%EB%AC%BC,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,간-干,간(干),간.glb,https://dh.aks.ac.kr/~hanyang/glb2/무구/간.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,둑-纛-아악,둑(무구),둑(무구).glb,https://dh.aks.ac.kr/~hanyang/glb2/무구/둑(무구).glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,적-翟,적(翟),적(무구).glb,https://dh.aks.ac.kr/~hanyang/glb2/무구/적(무구).glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,척-戚,척(戚),척.glb,https://dh.aks.ac.kr/~hanyang/glb2/무구/척.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,휘-麾,휘(麾),휘.glb,https://dh.aks.ac.kr/~hanyang/glb2/무구/휘.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,금척,금척,금척.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/금척.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,무고-舞鼓,무고,무고.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/무고.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,선도반,선도반,선도반.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/선도반.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,선도반탁,선도반탁,선도반탁.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/선도반탁.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,아박,아박,아박.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/아박.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,용알,용알,용알.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/용알.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,포구문,포구문,포구문.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/포구문.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,향발,향발,향발.glb,https://dh.aks.ac.kr/~hanyang/glb2/무용도구/향발.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,금-琴,금(琴),금(악기).glb,https://dh.aks.ac.kr/~hanyang/glb2/악기/금(악기).glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,부-缶,부(缶),부.glb,https://dh.aks.ac.kr/~hanyang/glb2/악기/부.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,생-笙,생(笙),생.glb,https://dh.aks.ac.kr/~hanyang/glb2/악기/생.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2020,소-簫,소(簫),소.glb,https://dh.aks.ac.kr/~hanyang/glb2/악기/소.glb,"https://dh.aks.ac.kr/hanyang2/wiki/index.php/2020_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%95%85%EA%B8%B0,%EB%AC%B4%EC%9A%A9%EB%8F%84%EA%B5%AC",미검토,미검토,목록만 확보,개별 파일 조건 미확인
